Trip_ID,Driver_ID,Vehicle_ID,Trip_Date,Start_Time,End_Time,Duration_Min,Distance_KM,Avg_Speed_kmph,Max_Speed_kmph,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,minutes,moving_minutes,overspeed_minutes,severe_overspeed_minutes,harsh_horiz_minutes,yaw_minutes,z_bump_minutes,mean_horiz_g,p95_speed,cruise_vib,cruise_minutes,cruise_vib_mean,cruise_gyro_mean,overspeed_per_100km,harsh_horiz_per_100km,yaw_per_100km,z_bump_per_100km,severe_overspeed_per_100km,overspeed_share
T00275,D19,V19,2026-07-31,13:51:00,14:06:00,15,7.19,18.5,44.3,12.785886,77.77322,12.800776,77.815006,15,11,1,0,3,1,1,0.23543601677566903,38.069999999999986,,7,0.17106813092506026,3.833810115276968,13.908205841446453,41.72461752433936,13.908205841446453,13.908205841446453,0.0,0.09090909090909091
T00276,D19,V19,2026-08-01,18:52:00,19:33:00,41,18.11,32.4,59.1,12.76287,77.772043,12.64238,77.797309,41,38,13,1,9,1,2,0.21378667172580956,50.4,,17,0.08578125897111266,2.879322837057352,71.7835450027609,49.69630038652678,5.521811154058531,11.043622308117062,5.521811154058531,0.34210526315789475
T00277,D19,V19,2026-07-31,06:39:00,06:52:00,13,7.32,26.5,54.9,12.778247,77.776324,12.73666,77.794089,13,11,2,1,2,1,1,0.2179822557063794,48.899999999999984,,8,0.15340530353372223,4.735285448959695,27.322404371584696,27.322404371584696,13.661202185792348,13.661202185792348,13.661202185792348,0.18181818181818182
T00278,D19,V19,2026-08-06,08:36:00,08:47:00,11,5.63,29.8,57.8,12.761512,77.787997,12.730154,77.792475,11,10,3,1,3,1,2,0.2790279152035375,53.349999999999994,,7,0.2723698749091964,3.692302804483944,53.285968028419184,53.285968028419184,17.761989342806395,35.52397868561279,17.761989342806395,0.3
T00279,D19,V19,2026-08-01,09:26:00,09:43:00,17,10.28,18.9,46.8,12.777999,77.769787,12.833207,77.735378,17,13,1,0,0,1,0,0.10448571684701663,40.559999999999995,,7,0.030886599498204825,4.106360919354264,9.72762645914397,0.0,9.72762645914397,0.0,0.0,0.07692307692307693
T00280,D19,V19,2026-08-02,10:49:00,10:59:00,10,4.99,25.9,50.5,12.784956,77.773644,12.803615,77.79646,10,9,1,0,2,1,0,0.16045578696845858,45.77499999999999,,3,0.03730104020328414,3.076507760432273,20.040080160320638,40.080160320641276,20.040080160320638,0.0,0.0,0.1111111111111111
T00281,D19,V19,2026-08-06,08:30:00,08:43:00,13,4.37,16.0,36.6,12.778744,77.78994,12.799399,77.811447,13,10,0,0,1,2,0,0.14037499217118626,35.64,,6,0.039397935541846674,3.5170762883670736,0.0,22.88329519450801,45.76659038901602,0.0,0.0,0.0
T00282,D19,V19,2026-08-02,15:52:00,16:02:00,10,4.61,33.4,58.6,12.779101,77.770045,12.804208,77.766184,10,10,2,1,0,1,2,0.1151383934936944,52.29999999999998,,7,0.14377949673841725,4.792337634182299,43.38394793926247,0.0,21.691973969631235,43.38394793926247,21.691973969631235,0.2
T00283,D19,V19,2026-08-02,16:30:00,17:14:00,44,20.12,23.1,48.7,12.769686,77.772668,12.634773,77.85211,44,42,4,0,3,3,2,0.13817338910065863,44.365,,21,0.05758943554784753,2.902860658040616,19.880715705765407,14.910536779324055,14.910536779324055,9.940357852882704,0.0,0.09523809523809523
T00284,D19,V19,2026-08-06,14:04:00,14:19:00,15,7.82,21.7,63.3,12.777397,77.775668,12.815278,77.80624,15,12,2,1,0,1,0,0.1562075877391772,51.46999999999998,,7,0.041523574326940794,3.3990145630755983,25.575447570332482,0.0,12.787723785166241,0.0,12.787723785166241,0.16666666666666666
T00285,D19,V19,2026-08-06,09:26:00,09:44:00,18,5.69,34.5,58.8,12.774972,77.772121,12.744649,77.741574,18,18,4,2,1,1,1,0.12296273090427673,57.015,,9,0.04821286668837342,1.9497948610046134,70.298769771529,17.57469244288225,17.57469244288225,17.57469244288225,35.1493848857645,0.2222222222222222
T00286,D20,V20,2026-08-04,20:16:00,20:29:00,13,6.86,22.7,40.1,12.777114,77.779661,12.741937,77.751511,13,11,0,0,0,2,0,0.0746524695962581,39.8,,6,0.023008280834490524,3.2983238851892365,0.0,0.0,29.154518950437314,0.0,0.0,0.0
T00287,D20,V20,2026-08-04,06:05:00,06:19:00,14,8.26,31.2,44.6,12.790248,77.778761,12.755075,77.740642,14,13,2,0,1,1,0,0.11164953988782995,44.08,,8,0.02869727719213977,3.2079512764632434,24.213075060532688,12.106537530266344,12.106537530266344,0.0,0.0,0.15384615384615385
T00288,D20,V20,2026-07-31,06:33:00,07:12:00,39,12.0,24.0,39.7,12.774948,77.779714,12.722275,77.745312,39,36,0,0,2,1,0,0.10366854074817682,37.27,,26,0.03950184390657309,3.1327773755854684,0.0,16.666666666666664,8.333333333333332,0.0,0.0,0.0
T00289,D20,V20,2026-08-02,14:20:00,14:32:00,12,4.03,18.4,28.5,12.784309,77.77312,12.76903,77.754424,12,10,0,0,0,1,0,0.086168287589019,27.014999999999997,,9,0.025936390848126836,3.0635600206295943,0.0,0.0,24.813895781637715,0.0,0.0,0.0
T00290,D20,V20,2026-08-06,08:35:00,09:02:00,27,10.25,31.0,48.4,12.776356,77.769488,12.736067,77.746499,27,26,3,0,4,2,1,0.13820369268468688,46.33,,17,0.0328589425166933,3.373618235663306,29.268292682926827,39.02439024390244,19.51219512195122,9.75609756097561,0.0,0.11538461538461539
T00291,D20,V20,2026-08-06,16:53:00,17:03:00,10,4.51,20.9,30.4,12.773749,77.776932,12.769918,77.799556,10,10,0,0,0,1,0,0.11609265546058474,29.455,,8,0.028477981682192233,2.9828592655528032,0.0,0.0,22.172949002217297,0.0,0.0,0.0
T00292,D20,V20,2026-08-01,08:20:00,08:48:00,28,22.32,23.9,42.1,12.772288,77.785125,12.876202,77.742994,28,25,0,0,4,4,1,0.14272151324576735,39.1,,18,0.050720859012803814,4.288472960939961,0.0,17.921146953405017,17.921146953405017,4.480286738351254,0.0,0.0
T00293,D20,V20,2026-08-06,10:16:00,10:46:00,30,15.03,22.9,37.5,12.772361,77.787917,12.678226,77.797234,30,27,0,0,2,1,0,0.11347294516630715,36.17499999999999,,24,0.05041740511514888,3.418585863124683,0.0,13.306719893546243,6.653359946773121,0.0,0.0,0.0
T00294,D20,V20,2026-08-01,21:33:00,22:17:00,44,21.19,24.3,39.4,12.766446,77.778866,12.687456,77.641595,44,42,0,0,3,3,1,0.13344291795836485,35.269999999999996,,34,0.03387840118893791,3.439708574969411,0.0,14.15762151958471,14.15762151958471,4.719207173194903,0.0,0.0
T00295,D20,V20,2026-08-03,15:59:00,16:10:00,11,6.97,23.6,47.9,12.787322,77.774516,12.825854,77.768267,11,11,1,0,1,1,0,0.13892987320975567,39.6,,9,0.05533783945607102,2.6794215793711897,14.347202295552366,14.347202295552366,14.347202295552366,0.0,0.0,0.09090909090909091
T00296,D20,V20,2026-08-05,21:45:00,22:15:00,30,18.68,26.0,41.5,12.771871,77.770652,12.645367,77.739826,30,30,0,0,1,1,0,0.12163680429058413,38.87499999999999,,22,0.029325586460053035,3.048690136914893,0.0,5.353319057815846,5.353319057815846,0.0,0.0,0.0
T00297,D20,V20,2026-08-04,08:34:00,08:57:00,23,14.04,28.6,49.9,12.774765,77.770779,12.790036,77.673572,23,22,1,0,1,2,0,0.12101034704449114,41.58,,17,0.041887423056212084,3.234269623887285,7.122507122507122,7.122507122507122,14.245014245014245,0.0,0.0,0.045454545454545456
T00298,D20,V20,2026-08-06,16:19:00,16:43:00,24,8.45,22.3,33.6,12.773214,77.770862,12.789296,77.824389,24,21,0,0,2,2,1,0.13666399204566831,33.06999999999999,,19,0.06032650661041109,3.0407564848241297,0.0,23.668639053254438,23.668639053254438,11.834319526627219,0.0,0.0
T00299,D20,V20,2026-08-02,09:24:00,09:56:00,32,12.68,24.2,44.1,12.777973,77.778784,12.805574,77.722085,32,30,1,0,2,2,0,0.11904239549893919,36.095,,24,0.03949980663568015,3.148656953979741,7.886435331230284,15.772870662460567,15.772870662460567,0.0,0.0,0.03333333333333333
T00300,D20,V20,2026-08-04,07:38:00,08:21:00,43,24.19,23.5,37.3,12.775083,77.770222,12.903515,77.679631,43,39,0,0,3,3,1,0.1252625085739222,33.69,,35,0.03835455170777552,3.20284248754134,0.0,12.401818933443572,12.401818933443572,4.13393964448119,0.0,0.0
T00301,D21,V21,2026-07-31,08:02:00,08:43:00,41,18.17,27.5,48.1,12.960144,77.606451,12.827577,77.569407,41,38,4,0,1,4,0,0.10691469662672766,45.3,,29,0.03205038336986913,3.3842428990839295,22.014309301045678,5.5035773252614195,22.014309301045678,0.0,0.0,0.10526315789473684
T00302,D21,V23,2026-08-01,12:34:00,13:06:00,32,15.77,21.1,44.3,12.973577,77.598822,12.932084,77.675587,32,28,1,0,1,1,1,0.10674436469198652,35.23,,22,0.0531799727134546,3.621830883116754,6.341154090044389,6.341154090044389,6.341154090044389,6.341154090044389,0.0,0.03571428571428571
T00303,D21,V21,2026-08-04,12:57:00,13:28:00,31,13.29,31.1,50.6,12.990543,77.599503,13.091564,77.590452,31,28,7,0,1,1,2,0.09481812178166962,48.35,,16,0.03404531242866163,3.543520543901028,52.6711813393529,7.524454477050415,7.524454477050415,15.04890895410083,0.0,0.25
T00304,D21,V21,2026-08-03,08:08:00,08:53:00,45,16.69,24.8,46.5,12.985542,77.605352,13.099795,77.643394,45,43,1,0,3,5,1,0.11630441536604046,38.779999999999994,,36,0.04194171026029132,3.3969189201318315,5.991611743559017,17.97483523067705,29.958058717795083,5.991611743559017,0.0,0.023255813953488372
T00305,D21,V21,2026-08-05,15:29:00,15:42:00,13,5.13,20.9,31.0,12.977807,77.598717,13.012725,77.58873,13,12,0,0,0,0,0,0.060417508700857256,29.139999999999993,,11,0.023721937990999108,2.077137453323684,0.0,0.0,0.0,0.0,0.0,0.0
T00306,D21,V21,2026-07-31,10:06:00,10:39:00,33,11.58,30.8,46.8,12.977851,77.606936,13.004024,77.69168,33,32,2,0,2,3,0,0.1403392140633736,42.98,,21,0.04986723635475222,2.911631844859511,17.271157167530223,17.271157167530223,25.906735751295333,0.0,0.0,0.0625
T00307,D21,V29,2026-08-03,07:40:00,08:18:00,38,9.46,18.0,31.6,12.972842,77.603291,12.940913,77.561789,38,33,0,0,0,1,1,0.08183202259302749,29.715,,24,0.030269807195186824,2.9645954165484354,0.0,0.0,10.570824524312895,10.570824524312895,0.0,0.0
T00308,D21,V21,2026-08-05,18:48:00,19:27:00,39,19.68,27.8,45.0,12.974996,77.592699,12.993953,77.448035,39,37,1,0,0,3,0,0.0927646236504551,38.5,,26,0.02775011263663987,3.9705837232358245,5.08130081300813,0.0,15.24390243902439,0.0,0.0,0.02702702702702703
T00309,D21,V21,2026-08-04,16:12:00,16:45:00,33,13.11,20.2,35.8,12.980274,77.612112,13.060175,77.593696,33,29,0,0,2,1,1,0.12093843923330272,35.58,,20,0.043383352688433977,2.6207328138722277,0.0,15.255530129672007,7.627765064836003,7.627765064836003,0.0,0.0
T00310,D21,V21,2026-08-02,18:49:00,19:15:00,26,8.85,25.4,38.4,12.967992,77.614853,12.96012,77.682227,26,26,0,0,1,2,0,0.08759490808375059,36.75,,22,0.039587108679017276,3.5526160640472897,0.0,11.299435028248588,22.598870056497177,0.0,0.0,0.0
T00311,D21,V21,2026-07-31,11:35:00,12:12:00,37,11.33,26.1,59.5,12.965192,77.599059,12.900618,77.572075,37,37,1,1,1,1,1,0.0973595587990315,37.18,,29,0.03635515562867182,3.0282668310437906,8.8261253309797,8.8261253309797,8.8261253309797,8.8261253309797,8.8261253309797,0.02702702702702703
T00312,D21,V21,2026-08-05,14:55:00,15:29:00,34,21.52,19.3,37.7,12.979031,77.598294,13.106771,77.529286,34,31,0,0,1,5,2,0.12158362500529994,34.474999999999994,,21,0.07113835151603023,3.7084498109048205,0.0,4.646840148698885,23.234200743494423,9.29368029739777,0.0,0.0
T00313,D21,V21,2026-08-06,08:37:00,09:01:00,24,14.88,24.2,39.9,12.968358,77.606051,13.048922,77.550931,24,22,0,0,0,0,0,0.08775303976334937,37.06999999999999,,17,0.028266257436281448,2.5549559683094345,0.0,0.0,0.0,0.0,0.0,0.0
T00314,D21,V21,2026-08-06,12:02:00,12:32:00,30,16.1,25.8,43.3,12.974296,77.611167,12.906655,77.705228,30,27,2,0,0,0,0,0.07479588630292001,41.64999999999999,,20,0.028179456335698894,2.778707713532734,12.422360248447204,0.0,0.0,0.0,0.0,0.07407407407407407
T00315,D21,V21,2026-08-06,19:18:00,19:34:00,16,6.23,29.4,44.5,12.974802,77.621288,12.983993,77.660051,16,15,2,0,2,0,0,0.11814256085489153,43.075,,9,0.03499974573534186,2.5601562452319193,32.102728731942214,32.102728731942214,0.0,0.0,0.0,0.13333333333333333
T00316,D22,V22,2026-08-03,14:48:00,14:58:00,10,4.6,26.1,37.5,12.984127,77.604746,13.007312,77.580843,10,8,0,0,0,0,0,0.07754606825938971,36.464999999999996,,6,0.020409432438633857,3.4162786024511576,0.0,0.0,0.0,0.0,0.0,0.0
T00317,D22,V22,2026-08-05,18:58:00,19:26:00,28,12.59,20.0,27.6,12.97742,77.60826,12.964268,77.701301,28,25,0,0,0,2,1,0.08381774954339119,25.744999999999997,,25,0.03890328356367495,3.5733737559902687,0.0,0.0,15.885623510722796,7.942811755361398,0.0,0.0
T00318,D22,V22,2026-08-06,18:32:00,19:15:00,43,14.81,17.6,31.3,12.963593,77.618514,12.898829,77.707029,43,39,0,0,0,1,2,0.07721972833041599,25.74,,31,0.030740173410265827,3.113679495388053,0.0,0.0,6.7521944632005395,13.504388926401079,0.0,0.0
T00319,D22,V22,2026-08-05,21:48:00,22:26:00,38,17.88,20.3,30.6,12.98558,77.596183,13.116924,77.609511,38,35,0,0,0,1,2,0.09558887604391243,27.705000000000002,,33,0.04026664901219714,2.9950626036862733,0.0,0.0,5.592841163310962,11.185682326621924,0.0,0.0
T00320,D22,V22,2026-07-31,19:03:00,19:48:00,45,15.92,25.0,33.5,12.965233,77.617843,12.849747,77.59055,45,44,0,0,1,0,1,0.07309121023479273,31.74,,44,0.03650094617628583,3.4430730787897694,0.0,6.281407035175879,0.0,6.281407035175879,0.0,0.0
T00321,D22,V22,2026-08-06,14:15:00,14:56:00,41,26.67,28.9,42.8,12.966907,77.610046,12.90448,77.458163,41,38,1,0,1,1,0,0.10457896695654163,38.2,,30,0.033891959672745234,3.583171409210647,3.7495313085864264,3.7495313085864264,3.7495313085864264,0.0,0.0,0.02631578947368421
T00322,D22,V22,2026-08-03,09:37:00,10:20:00,43,10.42,18.8,27.3,12.971139,77.596907,12.964899,77.524126,43,39,0,0,1,0,1,0.08668533467470713,25.2,,36,0.030707492388189688,2.821560585638192,0.0,9.596928982725528,0.0,9.596928982725528,0.0,0.0
T00323,D22,V22,2026-08-02,21:31:00,21:46:00,15,8.79,28.1,35.6,12.97722,77.589985,13.010775,77.549937,15,14,0,0,0,0,1,0.07200586293617038,34.9,,12,0.02320064174920707,4.143602290335686,0.0,0.0,0.0,11.37656427758817,0.0,0.0
T00324,D22,V22,2026-08-02,06:54:00,07:33:00,39,16.51,17.0,24.2,12.975109,77.601579,13.031546,77.507889,39,36,0,0,0,0,1,0.08093074785055332,23.91,,29,0.03958706052723489,2.6255285182225694,0.0,0.0,0.0,6.0569351907934585,0.0,0.0
T00325,D22,V22,2026-08-06,21:43:00,22:27:00,44,20.74,24.0,33.8,12.974436,77.614072,13.11455,77.62041,44,42,0,0,0,2,0,0.08675682731895808,30.369999999999997,,41,0.032190580415263015,3.045570554099839,0.0,0.0,9.643201542912246,0.0,0.0,0.0
T00326,D22,V22,2026-08-03,16:59:00,17:15:00,16,5.74,28.0,39.4,12.960843,77.594126,12.920578,77.59879,16,16,0,0,0,1,0,0.06145031471030932,36.625,,13,0.02439195364216807,3.765076360447421,0.0,0.0,17.421602787456443,0.0,0.0,0.0
T00327,D22,V22,2026-08-01,10:11:00,10:47:00,36,20.38,23.0,32.4,12.962418,77.619008,12.830851,77.69524,36,34,0,0,0,1,0,0.08799226016588702,29.75,,34,0.027413053901936952,3.355654825483989,0.0,0.0,4.906771344455349,0.0,0.0,0.0
T00328,D22,V22,2026-08-06,06:09:00,06:22:00,13,6.7,24.3,32.2,12.969332,77.612381,12.995361,77.63457,13,13,0,0,1,1,0,0.11405838534933785,29.559999999999995,,13,0.030746475107134155,3.263035396682052,0.0,14.925373134328357,14.925373134328357,0.0,0.0,0.0
T00329,D22,V22,2026-08-04,19:48:00,20:23:00,35,18.3,25.8,36.7,12.971685,77.597302,12.827202,77.594683,35,31,0,0,1,0,0,0.07460108860547522,35.71,,25,0.028465066476641487,3.0165874759403217,0.0,5.46448087431694,0.0,0.0,0.0,0.0
T00330,D22,V22,2026-08-06,14:25:00,14:37:00,12,4.14,15.0,26.4,12.978786,77.603684,12.998663,77.582109,12,10,0,0,0,0,0,0.06293424962033159,24.804999999999996,,7,0.03293878034050563,3.57246413557925,0.0,0.0,0.0,0.0,0.0,0.0
T00331,D23,V23,2026-08-02,19:30:00,20:15:00,45,22.43,25.8,69.8,13.015884,77.547277,12.950426,77.680497,45,38,8,1,6,2,0,0.1894447853637815,47.56,,17,0.0845692911140443,2.765158223321045,35.666518056174766,26.749888542131075,8.916629514043692,0.0,4.458314757021846,0.21052631578947367
T00332,D23,V23,2026-08-04,19:01:00,19:11:00,10,6.07,31.5,52.8,13.034979,77.557345,13.05558,77.582521,10,10,2,1,1,0,0,0.1238544775851631,52.169999999999995,,4,0.029514917928208734,2.7623140358978384,32.948929159802304,16.474464579901152,0.0,0.0,16.474464579901152,0.2
T00333,D23,V23,2026-08-03,14:52:00,15:20:00,28,12.93,34.7,55.8,13.030805,77.559867,13.125941,77.542895,28,26,9,2,3,0,1,0.15883674232665015,53.875,,8,0.05970234132066629,2.9472738463633714,69.60556844547564,23.20185614849188,0.0,7.733952049497293,15.467904098994586,0.34615384615384615
T00334,D23,V23,2026-08-06,15:43:00,15:57:00,14,9.14,29.9,70.2,13.022381,77.554559,12.985406,77.507842,14,13,2,1,3,1,1,0.1912716611513614,54.404999999999994,,9,0.05305262523273356,2.585207922005501,21.88183807439825,32.822757111597376,10.940919037199125,10.940919037199125,10.940919037199125,0.15384615384615385
T00335,D23,V23,2026-08-06,13:07:00,13:47:00,40,7.55,21.2,69.8,13.020855,77.545885,12.983569,77.511003,40,31,5,3,2,2,5,0.14161126652465433,54.58,,17,0.08496745007665356,3.027507225424904,66.22516556291392,26.490066225165563,26.490066225165563,66.22516556291392,39.735099337748345,0.16129032258064516
T00336,D23,V23,2026-07-31,11:46:00,12:22:00,36,11.27,22.6,54.5,13.028078,77.5587,13.076614,77.603281,36,31,4,1,1,1,3,0.12770357316857944,48.3,,16,0.07477973013930936,2.819564041948743,35.4924578527063,8.873114463176575,8.873114463176575,26.619343389529725,8.873114463176575,0.12903225806451613
T00337,D23,V23,2026-08-01,10:13:00,10:49:00,36,15.19,26.6,59.8,13.037521,77.557422,13.134838,77.581824,36,34,4,3,6,4,5,0.18907066841476533,58.025,,18,0.07032795754711099,3.5957094409553045,26.33311389071758,39.49967083607637,26.33311389071758,32.91639236339697,19.749835418038185,0.11764705882352941
T00338,D23,V23,2026-08-05,21:08:00,21:52:00,44,27.07,24.7,62.8,13.026246,77.561866,13.177602,77.489377,44,41,4,3,7,2,2,0.17280535716674253,58.570000000000014,,22,0.05250715507900348,3.221791418140058,14.776505356483192,25.858884373845587,7.388252678241596,7.388252678241596,11.082379017362394,0.0975609756097561
T00339,D23,V23,2026-08-06,08:44:00,09:28:00,44,19.97,20.4,58.4,13.026728,77.568501,13.154852,77.552079,44,37,4,2,6,0,4,0.166957173984584,46.330000000000005,,19,0.061205083555088004,3.673254687603352,20.030045067601403,30.045067601402103,0.0,20.030045067601403,10.015022533800702,0.10810810810810811
T00340,D23,V23,2026-08-01,14:27:00,15:07:00,40,12.15,20.3,59.8,13.040105,77.546348,13.122086,77.546493,40,35,3,1,2,4,2,0.12975411445451798,43.065,,15,0.050761915534137114,2.704089495560382,24.691358024691358,16.46090534979424,32.92181069958848,16.46090534979424,8.23045267489712,0.08571428571428572
T00341,D23,V23,2026-07-31,06:20:00,06:47:00,27,12.13,21.0,44.7,13.022323,77.549111,13.098471,77.530554,27,23,1,0,1,3,1,0.14558751533113834,39.88999999999999,,15,0.07655841092906875,4.024052683551745,8.244023083264633,8.244023083264633,24.7320692497939,8.244023083264633,0.0,0.043478260869565216
T00342,D23,V23,2026-08-04,17:03:00,17:26:00,23,12.35,29.3,50.2,13.043786,77.559339,13.025017,77.651056,23,19,4,0,2,0,5,0.15857779774840286,48.85999999999999,,8,0.09692750047798523,2.8244937709567575,32.388663967611336,16.194331983805668,0.0,40.48582995951417,0.0,0.21052631578947367
T00343,D23,V23,2026-08-04,15:20:00,15:45:00,25,11.03,20.8,56.8,13.023648,77.549376,12.957388,77.52273,25,21,3,1,3,1,1,0.17092537401695282,47.51999999999998,,12,0.078158943378423,3.7206279947478933,27.198549410698096,27.198549410698096,9.066183136899365,9.066183136899365,9.066183136899365,0.14285714285714285
T00344,D23,V23,2026-07-31,14:57:00,15:07:00,10,6.11,18.0,39.6,13.025918,77.544867,13.051634,77.506415,10,7,0,0,0,1,1,0.10479131815272331,37.035,,5,0.042945285174560935,1.945276329985023,0.0,0.0,16.366612111292962,16.366612111292962,0.0,0.0
T00345,D23,V23,2026-08-04,07:46:00,08:21:00,35,12.4,24.0,60.7,13.021217,77.559727,12.993677,77.642888,35,32,3,1,1,4,1,0.12119644118239857,44.489999999999995,,21,0.054328146368593705,3.610457034781054,24.193548387096772,8.064516129032258,32.25806451612903,8.064516129032258,8.064516129032258,0.09375
T00346,D24,V24,2026-08-04,17:44:00,18:06:00,22,15.36,19.5,62.5,12.930932,77.67206,12.881507,77.608241,22,19,1,1,2,1,2,0.1301551344376162,36.160000000000004,,8,0.08652293597845799,3.2416272131359323,6.510416666666667,13.020833333333334,6.510416666666667,13.020833333333334,6.510416666666667,0.05263157894736842
T00347,D24,V24,2026-08-04,11:51:00,12:29:00,38,15.03,26.5,67.0,12.911989,77.666608,12.818822,77.664938,38,34,6,3,2,3,4,0.1173914428891878,52.98999999999999,,17,0.049830722051517624,3.1247079863564853,39.920159680638726,13.306719893546243,19.960079840319363,26.613439787092485,19.960079840319363,0.17647058823529413
T00348,D24,V24,2026-08-01,21:11:00,21:33:00,22,14.27,22.8,47.1,12.920383,77.665836,12.833872,77.642577,22,19,2,0,2,2,2,0.14210344205124284,45.105,,10,0.03970617982697735,3.1522640053138886,14.01541695865452,14.01541695865452,14.01541695865452,14.01541695865452,0.0,0.10526315789473684
T00349,D24,V24,2026-08-04,14:31:00,15:00:00,29,16.9,28.9,56.2,12.921056,77.663815,12.979593,77.567707,29,25,7,3,2,1,3,0.13046246779956247,54.12,,14,0.10668671131102957,2.5164879567835396,41.42011834319527,11.834319526627219,5.9171597633136095,17.751479289940832,17.751479289940832,0.28
T00350,D24,V24,2026-08-06,21:53:00,22:35:00,42,21.2,27.6,68.5,12.929389,77.666351,12.982027,77.810935,42,35,7,2,5,3,2,0.18487924830575628,52.095,,19,0.04540333462709262,3.3436955603044964,33.01886792452831,23.58490566037736,14.150943396226415,9.433962264150944,9.433962264150944,0.2
T00351,D24,V24,2026-07-31,18:24:00,19:09:00,45,32.19,24.7,54.2,12.923053,77.666246,12.736149,77.747301,45,39,10,1,4,1,2,0.1421164988901232,48.0,,19,0.10527823848069645,2.966260271790053,31.06554830692762,12.426219322771049,3.106554830692762,6.213109661385524,3.106554830692762,0.2564102564102564
T00352,D24,V24,2026-08-02,08:54:00,09:17:00,23,9.59,29.1,56.1,12.924285,77.680101,12.923545,77.736495,23,21,4,2,4,1,1,0.21006744206533629,51.97999999999999,,12,0.052806910681103734,2.4332517338507778,41.71011470281543,41.71011470281543,10.427528675703858,10.427528675703858,20.855057351407716,0.19047619047619047
T00353,D24,V24,2026-08-01,17:51:00,18:03:00,12,7.4,28.4,41.2,12.931049,77.677798,12.948665,77.714309,12,12,0,0,0,1,0,0.112063922559366,39.55,,10,0.035905454071654096,4.2958945685892855,0.0,0.0,13.513513513513512,0.0,0.0,0.0
T00354,D24,V23,2026-08-01,08:18:00,09:02:00,44,13.82,25.0,45.2,12.926603,77.662051,12.849059,77.724287,44,42,1,0,8,6,4,0.19278063986934563,38.375,,29,0.07898224292735348,3.5193891515432054,7.23589001447178,57.88712011577424,43.41534008683068,28.94356005788712,0.0,0.023809523809523808
T00355,D24,V24,2026-07-31,07:23:00,08:05:00,42,7.91,22.1,49.4,12.931847,77.676751,12.920511,77.620547,42,34,3,0,3,1,3,0.14552364813912966,43.724999999999994,,19,0.04853429680317577,3.7625257474202085,37.92667509481669,37.92667509481669,12.64222503160556,37.92667509481669,0.0,0.08823529411764706
T00356,D24,V24,2026-08-04,17:47:00,18:27:00,40,20.1,28.7,57.7,12.923409,77.662123,12.921912,77.522935,40,35,9,3,5,1,5,0.17525756634683476,53.79,,18,0.08336667639865042,3.146143471179185,44.776119402985074,24.87562189054726,4.975124378109452,24.87562189054726,14.925373134328357,0.2571428571428571
T00357,D24,V24,2026-08-02,11:27:00,11:57:00,30,10.5,35.7,69.3,12.918998,77.666755,12.970223,77.619208,30,28,9,5,2,1,1,0.11572029224684523,57.54999999999998,,8,0.04412173285591728,3.156223908321743,85.71428571428571,19.047619047619047,9.523809523809524,9.523809523809524,47.61904761904761,0.32142857142857145
T00358,D24,V24,2026-08-05,17:59:00,18:25:00,26,12.02,25.5,50.8,12.919011,77.654799,12.869758,77.611518,26,22,3,0,2,2,2,0.1326703184634775,46.074999999999996,,14,0.04103968839067318,3.8510768695128315,24.958402662229616,16.63893510815308,16.63893510815308,16.63893510815308,0.0,0.13636363636363635
T00359,D24,V24,2026-08-01,17:55:00,18:24:00,29,13.09,29.6,57.4,12.920727,77.665507,12.976503,77.650229,29,27,8,1,1,1,5,0.09687609923908978,48.46,,14,0.05829860646503262,3.158220708941715,61.11535523300229,7.639419404125286,7.639419404125286,38.19709702062643,7.639419404125286,0.2962962962962963
T00360,D24,V24,2026-08-04,08:58:00,09:14:00,16,4.84,25.5,46.1,12.913267,77.651828,12.892236,77.667795,16,13,2,0,1,2,0,0.14929014235565827,44.825,,10,0.039682381430515924,4.207967713650735,41.32231404958678,20.66115702479339,41.32231404958678,0.0,0.0,0.15384615384615385
T00361,D25,V25,2026-08-01,18:23:00,18:48:00,25,11.0,24.9,37.2,12.989673,77.545702,12.963365,77.492503,25,22,0,0,0,2,0,0.10846532958975269,34.04,,21,0.03993375078036035,2.854522727182252,0.0,0.0,18.181818181818183,0.0,0.0,0.0
T00362,D25,V25,2026-08-04,21:11:00,21:22:00,11,5.74,30.3,46.1,12.990056,77.558398,12.989935,77.524507,11,11,1,0,1,1,1,0.1295274254297861,43.150000000000006,,8,0.06445296072024183,3.0572723275845712,17.421602787456443,17.421602787456443,17.421602787456443,17.421602787456443,0.0,0.09090909090909091
T00363,D25,V25,2026-07-31,21:30:00,21:53:00,23,13.81,17.3,39.1,12.977082,77.560364,12.896608,77.534908,23,20,0,0,0,0,3,0.06528613616052685,26.18,,14,0.04708818638180776,2.4228421693617794,0.0,0.0,0.0,21.72338884866039,0.0,0.0
T00364,D25,V25,2026-08-04,15:41:00,16:07:00,26,18.51,19.6,39.9,12.978441,77.54969,12.870649,77.486702,26,24,0,0,4,2,0,0.21924407516728397,30.525,,16,0.06743738877044553,3.3925160975257462,0.0,21.609940572663426,10.804970286331713,0.0,0.0,0.0
